imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,imdb_rating,imdb_no_votes,Streamer,Age,imdb_id2,tmdb_id,creators,writer_1,writer_2,writer_3,director_1,director_2,director_3,genre_1,genre_2,director_1_name,director_2_name,director_3_name
tt8427140,tvSeries,Into the Dark,Into the Dark,2018,2021,90,6.3,5300.0,Hulu,18,8427140,122672,,4894540,0013138,4528537,2523380,0556573,0849747,Drama,Fantasy,Paul Davis,Adam Mason,
tt8619822,tvSeries,Light as a Feather,Light as a Feather,2018,2019,23,6.5,3937.0,Hulu,14,8619822,81829,R. Lee Fleming Jr.,8238693,0281592,7208045,0004500,2980507,0005088,Drama,Fantasy,Geary McLeod,Alexis Ostrander,
tt8682948,tvMiniSeries,The Act,The Act,2019,2019,425,7.9,34290.0,Hulu,18,8682948,82883,"('Nick Antosca', 'Michelle Dean')",4528537,9287529,1143319,0166438,5013702,0035060,Biography,Crime,Laure de Clermont-Tonnerre,Steven Piet,
tt9113406,tvSeries,Wu-Tang: An American Saga,Wu-Tang: An American Saga,2019,2023,49,8.3,11024.0,Hulu,18,9113406,90870,"('RZA', 'Alex Tse')",1560202,0753526,0874844,0005522,0957197,0743676,Biography,Drama,Mario Van Peebles,Craig Zisk,
tt3829868,tvMiniSeries,Looking for Alaska,Looking for Alaska,2019,2019,426,8.0,13677.0,Hulu,18,3829868,88640,"('Josh Schwartz', 'Kendall Rogers')",1981261,9638153,0777300,0245112,2079484,2165614,Drama,Romance,Clea DuVall,Rachel Lee Goldenberg,
tt8594028,tvSeries,Reprisal,Reprisal,2019,2019,51,7.4,4706.0,Hulu,18,8594028,89314,Josh Corbin,3399230,9563565,4045429,1743387,0637458,1576066,Action,Crime,Jonathan van Tulleken,Cherie Nowlan,
tt8134186,tvMiniSeries,Devs,Devs,2020,2020,409,7.7,45725.0,Hulu,18,8134186,81349,Alex Garland,0307497,,,0307497,,,Drama,Mystery,Alex Garland,,
tt8089592,tvMiniSeries,Little Fires Everywhere,Little Fires Everywhere,2020,2020,463,7.7,53290.0,Hulu,18,8089592,90257,Liz Tigelaar,7328348,1168067,7751070,1971220,0915920,1119645,Drama,Mystery,Nzingha Stewart,Michael Weaver,
tt9244556,tvMiniSeries,Mrs. America,Mrs. America,2020,2020,458,7.9,13283.0,Hulu,18,9244556,83605,Dahvi Waller,6051386,1934923,1577092,1349818,0281396,1392994,Biography,Drama,Anna Boden,Ryan Fleck,
tt2883562,tvSeries,Quick Draw,Quick Draw,2013,2014,23,7.6,1581.0,Hulu,18,2883562,38960,,0398107,0499856,,0398107,,,Comedy,Western,Nancy Hower,,
tt3147316,tvSeries,Deadbeat,Deadbeat,2014,2016,22,7.3,5339.0,Hulu,14,3147316,62234,"('Cody Heller', 'Brett Konner')",3135482,2407316,4007352,0003474,4190073,5342427,Comedy,Fantasy,Troy Miller,Heath Cullens,
tt3432810,tvSeries,The Neighbors,The Neighbors,2014,2016,24,2.7,557.0,Hulu,7,3432810,44586,Dan Fogelman,1382072,,,1382072,,,Comedy,,Tommy Wiseau,,
tt4577466,tvSeries,Casual,Casual,2015,2018,25,7.5,9330.0,Hulu,18,4577466,64043,"('Jason Reitman', 'Zander Lehmann')",7629886,5393607,5547317,1247855,3521871,5514695,Comedy,Drama,Carrie Brownstein,Gillian Robespierre,
tt4975856,tvSeries,Future Man,Future Man,2017,2020,30,7.7,28075.0,Hulu,18,4975856,73157,"('Howard Overman', 'Ariel Shaffir', 'Kyle Hunter')",3773434,1882744,3782043,0909946,0915920,1698571,Action,Adventure,Jonathan Watson,Michael Weaver,
tt7292950,tvSeries,All Night,All Night,2018,2018,24,6.0,656.0,Hulu,14,7292950,39354,"('Lorne Michaels', 'Emily Spivey')",3269881,4351487,0281592,0200380,0398107,1451294,Comedy,,Brian Dannelly,Nancy Hower,
tt8324422,tvSeries,PEN15,PEN15,2019,2021,30,8.1,13514.0,Hulu,18,8324422,85702,"('Maya Erskine', 'Anna Konkle', 'Sam Zvibleman')",4224109,5193396,1587825,1587825,2440581,2777326,Comedy,,Sam Zvibleman,Andrew DeYoung,
tt8962130,tvSeries,Shrill,Shrill,2019,2021,30,7.4,9202.0,Hulu,18,8962130,85046,,5262775,1494121,4873492,2440581,3489851,1247855,Comedy,Drama,Andrew DeYoung,Shaka King,
tt7649694,tvSeries,Ramy,Ramy,2019,0,30,8.0,16129.0,Hulu,18,7649694,87382,"('Ramy Youssef', 'Ari Katcher', 'Ryan Welch')",6144403,9429903,3858973,3858973,1435062,3846239,Comedy,Drama,Ramy Youssef,Cherien Dabis,
tt7587362,tvMiniSeries,Four Weddings and a Funeral,Four Weddings and a Funeral,2019,2019,60,7.2,6211.0,Hulu,18,7587362,84282,"('Mindy Kaling', 'Matt Warburton')",9946590,4007858,1411676,0607701,0788426,2503466,Comedy,Romance,Catherine Morshead,Tristram Shapeero,
tt7661046,tvSeries,Dollface,Dollface,2019,2022,29,7.4,10880.0,Hulu,18,7661046,84584,Jordan Weiss,4343561,4589134,2590660,2370148,0174483,1056186,Comedy,,Alethea Jones,Stephanie Laing,
tt8577458,tvSeries,High Fidelity,High Fidelity,2020,2020,30,7.7,15487.0,Hulu,18,8577458,96734,"('Veronica West', 'Sarah Kucserka')",3445626,0394984,8531569,0005169,0718001,2440581,Comedy,Drama,Natasha Lyonne,Jeffrey Reiner,
tt2235759,tvSeries,The Great,The Great,2020,2023,1594,8.2,52635.0,Hulu,18,2235759,93812,Tony McNamara,1110111,0018790,9234084,0118778,0601599,2134432,Biography,Comedy,Colin Bucksey,Matthew Moore,
tt10166602,tvSeries,"Love, Victor","Love, Victor",2020,2022,30,8.0,21301.0,Hulu,14,10166602,97186,"('Isaac Aptaker', 'Elizabeth Berger')",7698350,4170842,0074165,0258128,3399862,1420377,Comedy,Drama,Jason Ensler,Natalia Leite,
tt2818496,tvSeries,The Awesomes,The Awesomes,2013,2015,23,7.3,1585.0,Hulu,14,2818496,28104,"('Seth Meyers', 'Michael Shoemaker')",1024878,0794727,4757453,1980744,2539632,,Action,Animation,Sean Coyle,Jason Shwartz,
tt8910922,tvSeries,Solar Opposites,Solar Opposites,2020,0,22,8.0,29641.0,Hulu,18,8910922,97645,"('Justin Roiland', 'Mike McMahan')",0572982,1551598,8432798,1754908,1490569,0161125,Adventure,Animation,Bob Suarez,Kim Arndt,
tt8777690,tvSeries,Crossing Swords,Crossing Swords,2020,2021,22,6.7,1778.0,Hulu,18,8777690,104127,"('Tom Root', 'John Harvatine IV')",1858844,1802814,2885803,1858844,3652269,1086024,Animation,Comedy,John Harvatine IV,Brad Schaffer,
tt10394790,tvSeries,The Bravest Knight,The Bravest Knight,2019,2019,12,6.9,139.0,Hulu,7,10394790,90617,Daniel Errico,8751205,0736609,,1885073,,,Animation,Family,Shabnam Rezaei,,
tt2188577,tvSeries,Up to Speed,Up to Speed,2012,2012,60,6.4,163.0,Hulu,14,2188577,43587,,0506171,0000500,,0000500,,,Biography,Comedy,Richard Linklater,,
tt11558924,tvMiniSeries,Hillary,Hillary,2020,2020,253,7.0,2678.0,Hulu,7,11558924,96391,,\N,,,0123379,,,Biography,Documentary,Nanette Burstein,,
tt7509270,tvSeries,"I Love You, America","I Love You, America",2017,2018,29,6.3,1357.0,Hulu,18,7509270,74359,,4132900,3265587,4329054,1337210,3998229,3499593,Comedy,Talk-Show,Chuck O'Neil,Ted Tremper,
tt0459159,tvSeries,The Thick of It,The Thick of It,2005,2012,29,8.7,25602.0,Hulu,18,459159,4507,Armando Iannucci,0406334,2254846,1006581,0406334,1707462,1128050,Comedy,,Armando Iannucci,Natalie Bailey,
tt3107224,tvSeries,Mother Up!,Mother Up!,2013,2014,0,5.4,605.0,Hulu,14,3107224,64887,"('Katherine Torpey', 'Marnie Nir')",5501282,0963386,0868282,2019950,,,Animation,Comedy,Steve Evangelatos,,
tt2603596,tvSeries,The Wrong Mans,The Wrong Mans,2013,2014,29,7.7,7831.0,Hulu,18,2603596,60182,"('James Corden', 'Mathew Baynton')",2719406,0179479,2235764,1637768,,,Comedy,Crime,Jim Field Smith,,
tt5761478,tvSeries,Harlots,Harlots,2017,2019,45,7.7,10252.0,Hulu,18,5761478,69541,Moira Buffini,1620490,0627999,2560609,0792012,0002991,0317328,Drama,,Robin Sheppard,Jill Robertson,
tt6402362,tvMiniSeries,Hard Sun,Hard Sun,2018,2018,60,6.6,5223.0,Hulu,18,6402362,72749,Neil Cross,0189232,,,1587079,1047532,5116688,Crime,Drama,Richard Senior,Brian Kirk,
tt7412482,tvSeries,The First,The First,2018,2018,45,6.6,8117.0,Hulu,0,7412482,46928,Craig Gerber,3860814,4300986,10489518,2197025,0002140,3510385,Drama,Sci-Fi,Deniz Gamze Ergüven,Agnieszka Holland,
tt8050586,tvSeries,The Bisexual,The Bisexual,2018,2018,40,6.5,1381.0,Hulu,18,8050586,83149,"('Desiree Akhavan', 'Rowan Riley')",3034178,2360311,2680853,3034178,,,Comedy,Drama,Desiree Akhavan,,
tt8602408,tvSeries,Holly Hobbie,Holly Hobbie,2018,2022,30,6.6,336.0,Hulu,7,8602408,89221,Sarah Glinski,2346942,12920024,7215052,0111197,2346942,0717163,Drama,Family,Stefan Brogren,Sarah Glinski,
tt5056196,tvMiniSeries,Catch-22,Catch-22,2019,2019,45,7.7,19927.0,Hulu,18,5056196,82744,"('Luke Davies', 'David Michôd')",1729294,0375342,2391575,0000123,0381416,0475578,Action,Comedy,George Clooney,Grant Heslov,
tt8629150,tvSeries,The Weekly,The Weekly,2019,0,26,7.3,308.0,Hulu,18,8629150,79413,,2449258,6465577,7104280,5040585,3686952,2449258,News,,Andréa Schmidt,Sweta Vohra,
tt8430356,tvSeries,This Way Up,This Way Up,2019,0,25,7.8,7877.0,Hulu,18,8430356,91740,Aisling Bea,3201406,,,1577262,,,Comedy,,Alex Winckler,,
tt7411098,tvSeries,Baghdad Central,Baghdad Central,2020,2020,60,7.2,1790.0,Hulu,14,7411098,98272,,0124661,12554270,13660092,1488618,3605431,,Crime,Drama,Alice Troughton,Ben A. Williams,
tt9059760,tvMiniSeries,Normal People,Normal People,2020,2020,339,8.4,84408.0,Hulu,18,9059760,89905,,2690539,1248824,10745607,1049433,0531751,,Drama,Romance,Lenny Abrahamson,Hettie Macdonald,
tt2211129,tvSeries,The Mindy Project,The Mindy Project,2012,2017,30,7.5,34578.0,Hulu,7,2211129,44857,Mindy Kaling,1411676,4030798,3265847,0818785,0915920,0736821,Comedy,,Michael Spiller,Michael Weaver,
tt3314218,tvSeries,UnREAL,UnREAL,2015,2018,42,7.8,15345.0,Hulu,14,3314218,62335,"('Marti Noxon', 'Sarah Gertrude Shapiro')",0637497,1332232,2325207,0640964,0032375,0813313,Drama,,Peter O'Fallon,Shiri Appleby,
tt0412253,tvSeries,Veronica Mars,Veronica Mars,2004,2019,44,8.4,77200.0,Hulu,14,412253,1432,Rob Thomas,0859432,0459237,0256722,0499724,0089176,0934863,Crime,Drama,Michael Lehmann,Jason Bloom,
tt5093964,tvMiniSeries,Fujiko,Fujiko,2015,0,0,8.5,23.0,Hulu,18,5093964,45860,,7637722,2107329,,3648402,1233600,,Thriller,,Kazuyuki Iwata,Shôsuke Murakami,
tt7708720,tvSeries,Pig: The Dam Keeper Poems,Pig: The Dam Keeper Poems,2017,0,5,7.5,38.0,Hulu,13,7708720,88291,Erick Oh,\N,,,4014909,,,Animation,Drama,Erick Oh,,
tt4625100,tvMiniSeries,The Last Cop,The Last Cop,2015,0,54,7.2,18.0,Hulu,13,4625100,41064,"('Robert Dannenberg', 'Stefan Scheich')",6976307,,,1768187,5553149,3103956,Action,,Ryûichi Inomata,Hiroto Akashi,
tt7755494,tvSeries,Miss Sherlock,Miss Sherlock,2018,2018,47,6.9,1233.0,Hulu,14,7755494,79347,,1103129,1894462,5616501,5474421,1103129,9490547,Crime,Drama,Yûsuke Taki,Jun'ichi Mori,
tt2319283,tvSeries,Moone Boy,Moone Boy,2012,2015,23,8.1,6554.0,Hulu,14,2319283,56817,Chris O'Dowd,0614569,1483369,,0523276,0280416,1483369,Comedy,,Declan Lowney,Ian Fitzgibbon,
tt5571524,tvMiniSeries,National Treasure,National Treasure,2016,2016,192,7.3,3218.0,Hulu,18,5571524,67716,Jack Thorne,2113666,,,0612720,,,Drama,,Marc Munden,,
tt7157494,tvMiniSeries,National Treasure: Kiri,National Treasure: Kiri,2018,2018,60,6.7,2940.0,Hulu,0,7157494,76277,Jack Thorne,2113666,6800669,,0528186,,,Crime,Drama,Euros Lyn,,
tt6816530,tvMiniSeries,Safe Harbour,Safe Harbour,2018,2018,240,6.6,1000.0,Hulu,16,6816530,77780,"('Belinda Chayko', 'Phil Enchelmaier', 'Simon Kennedy')",0131675,0154677,6048678,1380395,,,Drama,,Glendyn Ivin,,
tt7150060,tvSeries,Find Me in Paris,Find Me in Paris,2018,2020,25,6.9,1207.0,Hulu,0,7150060,82199,"('Jill Girling', 'Lori Mather-Welch')",0320910,3523308,1432013,1726674,1637400,1964444,Comedy,Drama,Matt Bloom,Rob Burke,
tt5830254,tvSeries,Das Boot,Das Boot,2018,0,60,7.5,9362.0,Hulu,16,5830254,83936,"('Johannes W. Betz', 'Tony Saint')",1041415,0079487,0118164,0825842,0321894,0698283,Drama,War,Hans Steinbichler,Matthias Glasner,
tt4647692,tvSeries,Letterkenny,Letterkenny,2016,2023,30,8.6,27863.0,Hulu,18,4647692,65798,Jared Keeso,1742119,0862932,1925125,4440228,1308450,0862932,Comedy,,Theo Kim,Spencer Maybee,
tt11960282,tvMiniSeries,Littlekenny,Littlekenny,2019,2019,0,7.0,386.0,Hulu,18,11960282,103525,Jared Keeso,1742119,,,1742119,,,Animation,Comedy,Jared Keeso,,
tt8111088,tvSeries,The Mandalorian,The Mandalorian,2019,0,40,8.7,571733.0,Disney,14,8111088,82856,Jon Favreau,0269463,0000184,1396048,0266622,0397171,1396048,Action,Adventure,Rick Famuyiwa,Bryce Dallas Howard,
tt7423322,tvSeries,The Right Stuff,The Right Stuff,2020,2020,45,6.8,4168.0,Disney,14,7423322,93786,Mark Lafferty,0480806,0004366,7658843,0076997,0178944,0171315,Drama,History,Andrew Bernstein,Nick Copus,
tt9140560,tvMiniSeries,WandaVision,WandaVision,2021,2021,350,7.9,361129.0,Disney,14,9140560,85271,Jac Schaeffer,3341711,9334905,7152189,0787687,,,Action,Comedy,Matt Shakman,,
tt9208876,tvMiniSeries,The Falcon and the Winter Soldier,The Falcon and the Winter Soldier,2021,2021,300,7.1,246379.0,Disney,14,9208876,88396,Malcolm Spellman,3090268,0170160,1591737,0804556,,,Action,Adventure,Kari Skogland,,
tt9140554,tvSeries,Loki,Loki,2021,2023,586,8.2,398862.0,Disney,14,9140554,84958,Michael Waldron,3412073,5642271,9946590,3513341,1918140,1823264,Action,Adventure,Kate Herron,Justin Benson,
tt11875316,tvSeries,The Mysterious Benedict Society,The Mysterious Benedict Society,2021,2022,0,7.6,5461.0,Disney,7,11875316,104359,"('Todd Slavkin', 'Darren Swimmer')",4977841,14067721,0006534,0090386,0066439,0957197,Action,Adventure,James Bobin,Greg Beeman,
tt12225230,tvSeries,"Doogie Kamealoha, M.D.","Doogie Kamealoha, M.D.",2021,2023,30,7.0,3157.0,Disney,7,12225230,130372,Kourtney Kang,4609090,0004766,1752030,0442586,1061992,0641721,Comedy,Drama,Sean Kavanagh,Jesse Bochco,
tt10160804,tvMiniSeries,Hawkeye,Hawkeye,2021,2021,339,7.5,208351.0,Disney,14,10160804,88329,Jonathan Igla,2210072,4766691,1411347,2134432,1232262,1658104,Action,Adventure,Bert,Bertie Ellwood,
tt13668894,tvMiniSeries,The Book of Boba Fett,The Book of Boba Fett,2021,2022,38,7.2,180742.0,Disney,14,13668894,115036,Jon Favreau,0269463,4987104,0000184,0001675,1396048,1576181,Action,Adventure,Robert Rodriguez,Dave Filoni,
tt8510382,tvSeries,High School Musical: The Musical: The Series,High School Musical: The Musical: The Series,2019,2023,31,7.1,8657.0,Disney,7,8510382,85801,Tim Federle,0058302,8758198,3251077,0005205,0005088,0388505,Comedy,Drama,Kimberly McCullough,Joanna Kerns,
tt9695266,tvSeries,Diary of a Future President,Diary of a Future President,2020,2021,30,6.7,1230.0,Disney,7,9695266,94761,Ilana Peña,6869772,4517196,11515911,4973571,1752221,5697142,Comedy,Drama,Kacie Anning,Gina Rodriguez,
tt7939768,tvSeries,The Mighty Ducks: Game Changers,The Mighty Ducks: Game Changers,2021,2022,40,7.3,5754.0,Disney,7,7939768,114621,"('Steven Brill', 'Josh Goldsmith', 'Cathy Yuspa')",0109359,0326092,0951135,3215024,0818785,2926263,Comedy,Drama,Melissa Kosar,Michael Spiller,
tt11238096,tvSeries,Big Shot,Big Shot,2021,2022,0,7.5,5281.0,Disney,7,11238096,96716,"('Brad Garrett', 'David E. Kelley', 'Dean Lorey')",0004951,0005082,0520893,0002704,0113073,0881038,Comedy,Drama,Bill D'Elia,Barbara Brown,
tt11547014,tvSeries,Turner & Hooch,Turner & Hooch,2021,2021,0,6.6,4087.0,Disney,7,11547014,114503,Matt Nix,0088793,8872137,2105912,0000536,0312889,1015063,Comedy,Crime,Robert Duncan McNeill,James Genn,
tt12286434,tvSeries,Just Beyond,Just Beyond,2021,2021,24,6.2,1999.0,Disney,7,12286434,120734,Seth Grahame-Smith,5801660,0334381,9819754,0441899,1989536,0136603,Comedy,Drama,David Katzenberg,Marc Webb,
tt12708542,tvSeries,Star Wars: The Bad Batch,Star Wars: The Bad Batch,2021,0,30,7.8,48417.0,Disney,7,12708542,105971,Dave Filoni,3963796,1396048,0000184,1751583,2177723,5446544,Action,Adventure,Brad Rau,Steward Lee,
tt8610082,tvSeries,Monsters at Work,Monsters at Work,2021,0,22,7.0,8282.0,Disney,0,8610082,90461,Roberts Gannaway,0304432,1626375,0677037,0027459,0952483,1850798,Adventure,Animation,Stephen J. Anderson,Shane Zalvin,
tt10516496,tvSeries,Chip 'N' Dale: Park Life,Chip 'N' Dale: Park Life,2021,0,23,6.0,489.0,Disney,7,10516496,96715,,5210641,12820070,8337609,5210641,,,Adventure,Animation,Jean Cayrol,,
tt10168312,tvSeries,What If...?,What If...?,2021,0,32,7.4,136600.0,Disney,14,10168312,91363,,6409142,10508309,1921680,1635535,0290454,,Action,Adventure,Bryan Andrews,Stephan Franck,
tt10163846,tvSeries,Marvel's Hero Project,Marvel's Hero Project,2019,2020,30,6.8,178.0,Disney,0,10163846,95313,,3648014,,,9212637,3949421,0913026,Documentary,,Natalie Jowett,Anthony Behn,
tt9331982,tvMiniSeries,The Imagineering Story,The Imagineering Story,2019,2019,60,8.9,3300.0,Disney,7,9331982,95339,Leslie Iwerks,0145876,,,0412649,,,Documentary,,Leslie Iwerks,,
tt10196390,tvSeries,The World According to Jeff Goldblum,The World According to Jeff Goldblum,2019,2022,30,7.6,3005.0,Disney,7,10196390,92807,,1970785,,,1337648,1921925,2948434,Comedy,Documentary,Karen McGann,Kathryn O'Kane,
tt10855726,tvMiniSeries,Pick of the Litter,Pick of the Litter,2019,2020,35,8.0,179.0,Disney,7,10855726,95632,,2944812,2274615,,2944812,2274615,,Documentary,Family,Dana Nachman,Don Hardy,
tt10162496,tvSeries,Prop Culture,Prop Culture,2020,2020,35,8.1,908.0,Disney,7,10162496,101699,,1341162,5715681,,1341162,,,Adventure,Documentary,Jason C. Henry,,
tt10196382,tvMiniSeries,Into the Unknown: Making Frozen 2,Into the Unknown: Making Frozen 2,2020,2020,43,8.5,902.0,Disney,7,10196382,103465,,\N,,,0362367,0174395,,Documentary,Family,Megan Harding,Jeanmarie Condon,
tt10225100,tvSeries,Rogue Trip,Rogue Trip,2020,2020,40,7.1,206.0,Disney,7,10225100,105229,,\N,,,0174395,4919698,6481427,Adventure,Documentary,Jeanmarie Condon,Jackie Baskin,
tt12944764,tvSeries,Becoming,Becoming,2020,2020,24,7.0,69.0,Disney,14,12944764,107634,,\N,,,8345108,,,Biography,Documentary,Dan Howlett,,
tt10196378,tvSeries,Magic of Disney's Animal Kingdom,Magic of Disney's Animal Kingdom,2020,0,40,8.2,460.0,Disney,7,10196378,95731,,\N,,,1202149,,,Documentary,,Dean Bushala,,
tt11853160,tvSeries,Meet the Chimps,Meet the Chimps,2020,0,40,7.9,120.0,Disney,13,11853160,110119,,\N,,,1137766,,,Documentary,,Virginia Quinn,,
tt10162586,tvSeries,Marvel 616,Marvel 616,2020,0,55,6.5,700.0,Disney,0,10162586,102693,,\N,,,1555340,0312173,1843026,Animation,Documentary,Alison Brie,David Gelb,
tt11097576,tvSeries,On Pointe,On Pointe,2020,2020,50,7.9,429.0,Disney,13,11097576,112804,,\N,,,0082611,,,Documentary,,Larissa Bills,,
tt14094206,tvSeries,Marvel Studios: Assembled,Marvel Studios: Assembled,2021,0,58,7.9,2976.0,Disney,7,14094206,118924,"('Jason Hillhouse', 'John M. Pisani', 'Charlie Visnic')",2009430,1849891,12313656,2038534,1520062,,Documentary,,Brad Baruh,Bradley Hogan,
tt12824750,tvMiniSeries,Secrets of the Whales,Secrets of the Whales,2021,2021,191,8.4,902.0,Disney,7,12824750,106899,"('Brian Armstrong', 'Andy Mitchell')",2487685,2214369,,2487685,2214369,,Adventure,Documentary,Brian Armstrong,Andy Mitchell,
tt11069436,tvSeries,Behind the Attraction,Behind the Attraction,2021,0,58,7.7,1126.0,Disney,7,11069436,95738,Brian Volk-Weiss,\N,,,0901449,,,Documentary,History,Brian Volk-Weiss,,
tt15428794,tvMiniSeries,Among the Stars,Among the Stars,2021,0,0,7.8,294.0,Disney,7,15428794,133637,,\N,,,2564978,,,Documentary,,Ben Turner,,
tt9735318,tvMiniSeries,The Beatles: Get Back,The Beatles: Get Back,2021,2021,468,9.0,27085.0,Disney,14,9735318,128876,Peter Jackson,\N,,,0001392,,,Biography,Documentary,Peter Jackson,,
tt13623992,tvSeries,Welcome to Earth,Welcome to Earth,2021,2021,44,7.8,3055.0,Disney,7,13623992,127700,,\N,,,2060444,1882030,0004716,Adventure,Documentary,Rod Blackhurst,Nat Sharman,
tt10225108,tvSeries,Shop Class,Shop Class,2020,2020,45,7.0,92.0,Disney,0,10225108,99874,,\N,,,0884473,,,Adventure,Family,Richard Valenzuela,,
tt10857210,tvSeries,Muppets Now,Muppets Now,2020,2020,23,5.9,1302.0,Disney,7,10857210,92824,,4740796,0057321,0300255,0057321,0857130,0002572,Comedy,Family,Bill Barretta,Kirk R. Thatcher,
tt14598810,tvMiniSeries,Turning the Tables with Robin Roberts,Turning the Tables with Robin Roberts,2021,0,0,6.2,83.0,Disney,0,14598810,124965,,\N,,,1335390,,,Talk-Show,,Adrian M. Pruett,,
tt11199558,tvSeries,Pixar in Real Life,Pixar in Real Life,2019,2020,4,6.5,883.0,Disney,0,11199558,95029,,\N,,,3240487,,,Comedy,Family,Charlie Todd,,
tt10854760,tvSeries,One Day at Disney,One Day at Disney,2019,0,5,7.3,585.0,Disney,18,10854760,93268,,\N,,,1352096,2108597,5518356,Documentary,,John Tipton,Oliver Anderson,
tt12579042,tvSeries,Short Circuit,Short Circuit,2018,0,7,7.5,690.0,Disney,7,12579042,98566,,0032655,1647946,3362870,7032960,0032655,4383481,Animation,Comedy,Jeff Gipson,Virgilio John Aquino,
tt11998854,tvSeries,Disney Insider,Disney Insider,2020,0,17,6.6,336.0,Disney,7,11998854,100802,,\N,,,1722958,2346514,2239669,Documentary,,Alesia Glidewell,Ben Hunter,
tt12372034,tvSeries,Zenimation,Zenimation,2020,0,8,7.4,495.0,Disney,0,12372034,103822,David Bess,4973559,,,4973559,,,Animation,Family,David Bess,,
tt13302848,tvSeries,Inside Pixar,Inside Pixar,2020,0,10,7.3,751.0,Disney,13,13302848,111815,,5921413,,,1490791,1126350,,Documentary,Family,Erica Milsom,Tony Kaplan,
tt13089270,tvSeries,The Wonderful World of Mickey Mouse,The Wonderful World of Mickey Mouse,2020,2023,8,7.9,1376.0,Disney,0,13089270,109930,Darrick Bachman,1584126,1220133,4869983,2378321,0748796,4741118,Adventure,Animation,Eddie Trigueros,Paul Rudish,
tt13634444,tvMiniSeries,Pixar Popcorn,Pixar Popcorn,2021,2021,19,6.5,2295.0,Disney,0,13634444,114505,,0083348,,,0750908,0614330,1974935,Animation,Comedy,Robert H. Russ,James Ford Murphy,
tt15118926,tvMiniSeries,Goofy in How to Stay at Home,Goofy in How to Stay at Home,2021,2021,0,6.7,531.0,Disney,0,15118926,129902,,0325196,,,0325196,,,Animation,Comedy,Eric Goldberg,,
tt13624054,tvSeries,Dug Days,Dug Days,2021,2021,10,8.0,5276.0,Disney,0,13624054,114501,"('Bob Peterson', 'Pete Docter')",0230032,0677037,,0677037,,,Adventure,Animation,Bob Peterson,,
tt13622982,tvSeries,Star Wars: Visions,Star Wars: Visions,2021,0,22,7.0,23332.0,Disney,7,13622982,114478,,12961379,1174214,4922654,2678444,3972152,1332052,Action,Adventure,Eunyoung Choi,Abel Gongora,
tt15475608,tvMiniSeries,Olaf Presents,Olaf Presents,2021,2021,4,7.3,3622.0,Disney,0,15475608,134297,Jennifer Newfield,0234837,2871869,3202833,3202833,,,Animation,Comedy,Hyrum Osmond,,
tt0458290,tvSeries,Star Wars: The Clone Wars,Star Wars: The Clone Wars,2008,2020,23,8.4,116584.0,Disney,7,458290,4194,George Lucas,0000184,0319667,0338503,1396048,0640030,2177723,Action,Adventure,Dave Filoni,Brian Kalin O'Connell,
tt6057106,tvSeries,Weird But True,Weird But True,2016,2020,30,7.3,116.0,Disney,13,6057106,104287,Brandon Gulish,8433100,1948472,2975195,2975195,,,Documentary,Family,Brandon Gulish,,
tt12162902,tvSeries,Disney Gallery: The Mandalorian,Disney Gallery: The Mandalorian,2020,0,33,8.3,3276.0,Disney,7,12162902,101978,,2009430,1849891,2857674,2038534,,,Documentary,,Brad Baruh,,
tt13302530,tvSeries,The Knights of Castelcorvo,The Knights of Castelcorvo,2020,0,25,6.0,76.0,Disney,13,13302530,111442,,6503007,12056432,3828158,6875783,1964257,,Mystery,,Riccardo Antonaroli,Alessandro Celli,
tt13499236,tvSeries,Latin America from Above,Latin America from Above,2020,0,30,8.1,29.0,Disney,13,13499236,112514,,\N,,,10402439,,,Documentary,,Javier Novoa,,
tt11657052,tvSeries,Opa Popa Dupa,Opa Popa Dupa,2019,0,0,8.1,9.0,Disney,13,11657052,122047,,10753119,8833821,1894194,3226771,12246124,,Animation,Comedy,Andres Lizarazo,Pilar Zapata,
tt13891870,tvSeries,Intertwined,Intertwined,2021,0,40,6.8,439.0,Disney,13,13891870,115304,,5733685,7231875,0249045,5931772,5931771,,Comedy,Drama,Leandro Mark,Nicolás Silbert,
tt13304700,tvSeries,Snowdrop,Snowdrop,2021,0,85,8.1,12074.0,Disney,14,13304700,108291,Yoo Hyun-mi,3822282,,,7254988,,,Crime,Drama,Hyun Tak Jo,,
tt14502780,tvSeries,Week-end Family,Week-end Family,2022,0,30,6.2,228.0,Disney,7,14502780,118904,Baptiste Filleul,12152118,12059800,3638127,0553237,0717959,,Comedy,Family,Pierre-François Martin-Laval,Sophie Reine,
tt11871764,tvSeries,The Proud Family: Louder and Prouder,The Proud Family: Louder and Prouder,2022,0,30,3.1,4957.0,Disney,7,11871764,125438,"('Bruce W. Smith', 'Ralph Farquhar')",0267976,0807563,0818472,6418940,2185675,0089324,Adventure,Animation,Latoya Raveneau,Tara Whitaker,
tt10234724,tvMiniSeries,Moon Knight,Moon Knight,2022,2022,287,7.3,261560.0,Disney,14,10234724,92749,Jeremy Slater,10197885,2851675,1198528,2559996,1918140,1823264,Action,Adventure,Mohamed Diab,Justin Benson,
tt18779204,tvSeries,Sketchbook,Sketchbook,2022,0,23,7.4,140.0,Disney,7,18779204,195292,,\N,,,4522720,1256145,2134864,Documentary,,Leanne Dare,Andrew McAllister,
