imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,imdb_rating,imdb_no_votes,Streamer,Age,imdb_id2,tmdb_id,writer_1,writer_2,writer_3,director_1,director_2,director_3,genre_1,genre_2,director_1_name,director_2_name,director_3_name,writer_1_name,writer_2_name,writer_3_name,ep_run_times,writer_1_pop,writer_2_pop,writer_3_pop,director_1_pop,director_2_pop,director_3_pop,tmdb_popularity,no_of_ep,no_of_seasons,team_popularity,origin_language,creator/actor?,first_country,second_country,actor_1_name,actor_2_name,cast_pop,actor_1_pop,actor_2_pop
tt9359294,tvMiniSeries,Hasmukh,Hasmukh,2020,2020,34,5.4,2799,Netflix,18,9359294,102084,12541,1983888,2060343,2060343,2060343,2060343,Comedy,Crime,Nikhil Gonsalves,Nikhil Gonsalves,Nikhil Gonsalves,Nikkhil Advani,Vir Das,Nikhil Gonsalves,32,8.7,1.7,0.6,0.6,0.6,0.6,15.0,10,1,2.1,hi,0,IN,IN,Neeraj Pandey, Deeksha Sonalkar,6.1,9.4,2.7
tt10651790,tvSeries,Betaal,Betaal,2020,0,46,5.4,9574,Netflix,16,10651790,103759,1872089,3318887,8819319,3318887,4454185,3318887,Action,Horror,Patrick Graham,Nikhil Mahajan,Patrick Graham,Adhir Bhat,Patrick Graham,Suhani Kanwar,45,1.4,0.6,0.6,0.6,0.6,0.6,15.9,4,1,0.7,hi,0,IN,IN,Vineet Kumar Singh, Aahana Kumra,12.6,12.9,12.2
tt7197684,tvSeries,Suburra: Blood on Rome,Suburra: Blood on Rome,2017,2020,50,7.9,16189,Netflix,18,7197684,73671,7473003,79296,3560629,146166,686375,3321297,Action,Crime,Arnaldo Catinari,Michele Placido,Arnaldo Catinari,Ezio Abbate,Fabrizio Bettelli,Carlo Bonini,52,0.6,0.6,0.9,1.5,10.5,1.5,105.3,24,3,2.6,it,0,IT,IT,Alessandro Borghi, Giacomo Ferrara,10.6,16.6,4.6
tt7645192,tvSeries,Baby,Baby,2018,2020,50,6.8,12786,Netflix,18,7645192,82700,5187666,9427935,9427936,1693484,7607546,624448,Drama,Drama,Andrea De Sica,Letizia Lamartire,Andrea De Sica,Antonio Le Fosse,Giacomo Mazzariol,Marco Raspanti,50,0.6,1.0,1.0,3.0,1.0,3.0,161.2,18,3,1.6,it,0,IT,IT,Benedetta Porcaroli, Alice Pagani,20.7,21.1,20.2
tt8403622,tvSeries,Luna Nera,Luna Nera,2020,2020,43,5.9,3380,Netflix,18,8403622,96346,3812261,1228536,9832785,173726,1339604,2113581,Drama,Fantasy,Francesca Comencini,Susanna Nicchiarelli,Francesca Comencini,Francesca Manieri,Laura Paolucci,Tiziana Triana,45,1.6,1.7,0.6,2.1,0.6,2.1,39.7,6,1,1.4,it,0,IT,IT,Antonia Fotaras, Manuela Mandracchia,5.0,7.0,2.9
tt10101518,tvSeries,Curon,Curon,2020,2020,0,5.9,4507,Netflix,18,10101518,103849,7473003,3990490,5564203,3092172,6576097,3092172,Drama,Fantasy,Fabio Mollo,Lyda Patitucci,Fabio Mollo,Ezio Abbate,Ivano Fachin,Giovanni Galassi,50,0.6,0.6,0.6,1.4,0.6,1.4,25.3,7,1,0.9,it,0,IT,IT,Margherita Morchio, Federico Russo,6.6,6.2,6.9
tt10619486,tvSeries,Zero,Zero,2021,2021,27,5.8,1499,Netflix,18,10619486,119861,9896612,11565343,1371376,1989547,3275885,2113581,Action,Comedy,Ivan Silvestrini,Margherita Ferri,Ivan Silvestrini,Carolina Cavalli,Antonio Dikele Distefano,Menotti,25,0.6,0.6,0.8,1.5,1.0,1.5,28.3,8,1,1.0,it,0,IT,IT,Giuseppe Dave Seke, Haroun Fall,0.8,0.6,1.1
tt7931520,tvSeries,Blazing Transfer Students,Blazing Transfer Students,2017,2017,0,6.8,138,Netflix,16,7931520,75009,3975335,2281202,3975335,2838692,2838692,2838692,Action,Adventure,Toshio Lee,Toshio Lee,Toshio Lee,Yûko Kawabe,Kazuhiko Shimamoto,Yûko Kawabe,25,0.6,0.6,0.6,0.7,0.7,0.7,16.9,8,1,0.6,ja,0,JP,JP,Akito Kiriyama, Junta Nakama,2.3,1.8,2.8
tt10049610,tvSeries,Followers,Followers,2020,2020,40,6.4,661,Netflix,18,10049610,98772,3668395,2242451,3828077,5212342,2242451,8149371,Drama,Romance,Jessica Blue,Mika Ninagawa,Jessica Blue,Yuri Kanchiku,Mika Ninagawa,Kôta Oh'ura,40,1.1,6.1,0.8,0.7,6.1,0.7,59.8,9,1,2.6,ja,0,JP,JP,Miki Nakatani, Elaiza Ikeda,29.4,42.5,16.3
tt12079236,tvMiniSeries,The Forest of Love: Deep Cut,The Forest of Love: Deep Cut,2020,2020,40,6.8,586,Netflix,18,12079236,102846,814469,814469,814469,814469,814469,814469,Crime,Drama,Sion Sono,Sion Sono,Sion Sono,Sion Sono,Sion Sono,Sion Sono,40,7.2,7.2,7.2,7.2,7.2,7.2,47.5,7,1,7.2,ja,0,JP,JP,Kippei Shiina, Shinnosuke Mitsushima,18.5,7.7,29.2
tt12313914,tvSeries,Ju-on: Origins,Ju-on: Origins,2020,2020,30,6.1,5246,Netflix,18,12313914,103445,406772,847126,406772,4999608,4999608,4999608,Drama,Horror,Shô Miyake,Shô Miyake,Shô Miyake,Takashige Ichise,Hiroshi Takahashi,Takashige Ichise,30,3.1,4.8,3.1,1.7,1.7,1.7,31.7,6,1,2.7,ja,0,JP,JP,Yoshiyoshi Arakawa, Yuina Kuroshima,17.0,22.7,11.3
tt6125832,tvSeries,My Only Love Song,My Only Love Song,2017,2017,30,7.1,815,Netflix,18,6125832,70372,2577066,2577066,2577066,8447129,8447129,8447129,Comedy,Fantasy,Doo-sik Min,Doo-sik Min,Doo-sik Min,Su-jin Kim,Su-jin Kim,Su-jin Kim,30,0.6,0.6,0.6,0.6,0.6,0.6,40.0,20,1,0.6,ko,0,KR,KR,Gong Seung-yeon, Lee Jong-hyun,15.5,16.7,14.2
tt6611916,tvSeries,Kingdom,Kingdom,2019,0,45,8.3,52652,Netflix,18,6611916,61427,1953626,1953626,1953626,1826454,4538096,1826454,Action,Drama,Kim Seong-hun,In-je Park,Kim Seong-hun,Eun-hee Kim,Eun-hee Kim,Eun-hee Kim,45,3.1,3.1,3.1,1.2,1.3,1.2,85.9,40,3,2.1,en,0,US,US,Frank Grillo, Jonathan Tucker,30.3,38.3,22.4
tt8995604,tvSeries,My First First Love,My First First Love,2019,2019,50,7.5,2893,Netflix,7,8995604,87527,2928489,4509203,2928489,6857499,6857499,6857499,Drama,Romance,Jin Suk Oh,Jin Suk Oh,Jin Suk Oh,Hyun-jung Jung,Kim Min-seo,Hyun-jung Jung,55,12.0,9.3,12.0,1.4,1.4,1.4,45.0,16,2,6.2,ko,0,KR,KR,Kim Ji-soo, Jung Chae-yeon,24.9,24.8,25.1
tt10262630,tvSeries,Extracurricular,Extracurricular,2020,2020,50,7.6,8901,Netflix,18,10262630,90814,11449231,11449231,11449231,1534618,1534618,1534618,Crime,Drama,Jin-min Kim,Jin-min Kim,Jin-min Kim,Jin Han-sae,Jin Han-sae,Jin Han-sae,55,0.6,0.6,0.6,2.5,2.5,2.5,33.6,10,1,1.5,ko,0,KR,KR,Kim Dong-hee, Park Ju-hyun,18.5,17.1,19.9
tt12879522,tvSeries,The School Nurse Files,The School Nurse Files,2020,0,51,6.4,1506,Netflix,14,12879522,87313,11808724,3209293,11808724,3209293,3209293,3209293,Comedy,Drama,Kyoung-mi Lee,Kyoung-mi Lee,Kyoung-mi Lee,Serang Chung,Kyoung-mi Lee,Serang Chung,50,0.6,1.4,0.6,1.4,1.4,1.4,30.6,6,1,1.1,ko,0,KR,KR,Jung Yu-mi, Nam Joo-hyuk,23.3,11.0,35.6
tt11612120,tvSeries,Sweet Home,Sweet Home,2020,0,52,7.3,29946,Netflix,18,11612120,96648,11274902,12036707,11274903,6095359,4624887,12331065,Drama,Fantasy,Young-woo Jang,Eung Bok Lee,Young-woo Jang,Kim Hyung-min,Kim Kan-bi,Park So-Jeong,52,1.8,0.6,0.6,0.8,3.1,0.8,255.5,18,2,1.3,ko,0,KR,KR,Song Kang, Go Min-si,80.9,125.3,36.6
tt10895588,tvSeries,Nowhere Man,Nowhere Man,2019,2019,0,5.7,428,Netflix,14,10895588,10494,5940836,1697638,3209057,1697638,1697638,1697638,Action,Crime,Yin-jung Chen,Yin-jung Chen,Yin-jung Chen,Chun-Chieh Chan,Yin-jung Chen,Yu Li Chen,45,0.6,1.4,0.6,1.4,1.4,1.4,306.9,25,1,1.1,en,0,US,US,Bruce Greenwood,Bruce Greenwood,30.1,30.1,30.1
tt9314996,tvSeries,Triad Princess,Triad Princess,2019,2019,0,6.6,934,Netflix,14,9314996,96049,12160676,8235400,12160676,8235400,8235400,8235400,Adventure,Drama,Neal Wu,Neal Wu,Neal Wu,Pei-Wen Chen,Neal Wu,Pei-Wen Chen,45,6.9,0.8,6.9,0.8,0.8,0.8,13.2,6,1,2.9,zh,0,TW,TW,Eugenie Liu, Jasper Liu,7.4,4.5,10.2
tt9690302,tvSeries,The Ghost Bride,The Ghost Bride,2020,0,0,6.4,891,Netflix,14,9690302,98492,7044691,10440166,2061709,1012525,5000082,1012525,Drama,Fantasy,Yuhang Ho,Shio Chuan Quek,Yuhang Ho,Anwari Ashraf,Yangsze Choo,Dan Hamamura,50,1.1,0.6,1.4,2.7,0.7,2.7,51.0,6,1,1.5,zh,0,TW, MY,Kuang Tian, Baily Oh,1.8,2.1,1.6
tt10069398,tvSeries,Home for Christmas,Home for Christmas,2019,2020,29,7.7,16590,Netflix,18,10069398,95612,10567959,3890140,2967498,2008031,1633071,2008031,Comedy,Drama,Anna Gutto,Per-Olav Sørensen,Anna Gutto,Kristian Andersen,Miriam Larsen,Mattis Herman Nyquist,30,0.6,0.6,1.0,1.7,1.5,1.7,33.0,12,2,1.2,no,0,NO,NO,Ida Elise Broch, Gabrielle Leithaug,6.2,11.1,1.4
tt7371666,tvSeries,1983,1983,2018,2018,448,6.7,4118,Netflix,18,7371666,82798,2319893,2982080,3008125,10653,2274251,2140,Crime,Drama,Kasia Adamik,Olga Chajdas,Kasia Adamik,Dariusz Glazer,Joshua Long,Maciej Musial,60,0.6,1.3,2.1,1.4,0.8,1.4,140.7,8,1,1.3,pl,0,PL,PL,Robert Więckiewicz, Maciej Musiał,18.8,18.4,19.2
tt1910645,tvMiniSeries,The Woods,The Woods,2020,2020,306,6.6,7381,Netflix,18,1910645,103425,1454192,11189299,7193196,1572674,1291828,1572674,Crime,Drama,Bartosz Konopka,Leszek Dawid,Bartosz Konopka,Harlan Coben,Agata Malesinska,Wojciech Miloszewski,51,21.4,0.8,0.6,1.4,1.6,1.4,32.1,6,1,4.5,pl,0,PL,PL,Grzegorz Damięcki, Hubert Miłkowski,12.1,15.6,8.5
tt4922804,tvSeries,3%,3%,2016,2020,49,7.3,27676,Netflix,7,4922804,3239,4747123,3238584,3120962,3120984,54005,4746526,Action,Drama,Daina Giannecchini,Philippe Barcinski,Daina Giannecchini,Pedro Aguilera,Denis Nielsen,Ivan Nakamura,60,0.6,1.4,0.6,0.6,0.6,0.6,32.4,8,1,0.7,en,0,US,US,Stanley Tucci, Mark Feuerstein,28.9,45.0,12.8
tt6873658,tvSeries,The Mechanism,The Mechanism,2018,2019,41,8.0,36599,Netflix,18,6873658,76954,811709,655683,811709,1179870,655683,695038,Crime,Drama,Daniel Rezende,José Padilha,Daniel Rezende,Elena Soarez,José Padilha,Elena Soarez,60,2.8,1.8,2.8,2.3,1.8,2.3,59.9,16,2,2.3,pt,0,BR,BR,Selton Mello, Otto Jr.,6.3,7.5,5.0
tt8001788,tvSeries,Girls from Ipanema,Girls from Ipanema,2019,2020,45,7.8,3806,Netflix,18,8001788,86943,5326042,2322685,1907616,2317758,2338949,2365786,Drama,Romance,Caito Ortiz,Hugo Prata,Caito Ortiz,Luna Grimberg,Giuliano Cedroni,Heather Roth,60,0.6,0.6,0.8,1.2,1.4,1.2,45.5,13,2,1.0,pt,0,BR,BR,Maria Casadevall, Pathy Dejesus,1.6,1.6,1.5
tt11131980,tvSeries,Nobody's Looking,Nobody's Looking,2019,2019,26,7.7,2435,Netflix,18,11131980,95121,6302955,5991148,4266178,1179870,1485793,3821208,Comedy,Drama,Daniel Rezende,Marcus Baldini,Daniel Rezende,Mariana Trench Bastos,Carolina Markowicz,Teodoro Poppovic,20,0.6,0.7,0.8,2.3,0.8,2.3,17.5,8,1,1.3,pt,0,BR,BR,Victor Lamoglia, Júlia Rabello,7.0,10.3,3.6
tt11542920,tvSeries,Omniscient,Omniscient,2020,2020,0,6.5,2477,Netflix,16,11542920,80736,4747123,9877632,3646509,1155504,2943969,1155504,Drama,Sci-Fi,Júlia Pacheco Jordão,Isabel Valiante,Júlia Pacheco Jordão,Pedro Aguilera,Guilherme Freitas,Thais Fujinaga,100,0.6,0.6,0.6,0.6,0.6,0.6,275.9,283,1,0.6,ko,0,KR,KR,Jeon Hyun-moo, Song Eun-yi,16.5,12.4,20.7
tt10241238,tvSeries,Reality Z,Reality Z,2020,2020,30,5.6,2810,Netflix,18,10241238,104108,12018770,11667858,12016595,1059000,868595,1059000,Comedy,Horror,Rodrigo Monte,Cláudio Torres,Rodrigo Monte,Tatiana Bacal,João Costa Van Hombeeck,João Costa,30,0.6,0.6,2.7,0.6,1.8,0.6,13.5,10,1,1.2,pt,0,BR,BR,Ravel Andrade, Ana Hartmann,3.9,4.1,3.7
tt11131962,tvSeries,Kissing Game,Kissing Game,2020,2020,0,6.3,891,Netflix,18,11131962,105213,2296828,5889549,11685208,2296828,2193400,2296828,Drama,Mystery,Esmir Filho,Juliana Rojas,Esmir Filho,Esmir Filho,Juliana Soares,Marcelo Marchi,40,0.6,0.6,0.6,0.6,0.6,0.6,21.2,6,1,0.6,pt,0,BR, ES,Caio Horowicz, Iza Moreira,2.6,2.3,2.9
tt4680240,tvSeries,Club de Cuervos,Club de Cuervos,2015,2019,40,8.2,6106,Netflix,18,4680240,63314,2683474,10927948,7777895,1890752,7020801,1662689,Comedy,Drama,Gary Alazraki,Salvador Espinosa,Gary Alazraki,Alessia Costantini,David Toussier,Moises Dayan Schneider,40,0.6,0.6,0.6,1.1,0.8,1.1,222.1,45,4,0.8,es,0,MX,MX,Luis Gerardo Méndez, Mariana Treviño,18.4,23.0,13.7
tt6102418,tvSeries,Estocolmo,Estocolmo,2016,2016,60,5.8,353,Netflix,18,6102418,68387,131305,6918765,1412439,1419614,1948237,1419614,Crime,Drama,Jesus Braceras,Diego Palacio,Jesus Braceras,Marcelo Camaño,Federico Larrosa,Lucas Molteni,42,0.6,0.6,0.6,0.6,0.6,0.6,50.1,13,1,0.6,es,0,AR, US,Juana Viale, Jorge Marrale,9.5,15.1,3.9
tt6495756,tvSeries,Ingobernable,Ingobernable,2017,0,40,7.0,3364,Netflix,18,6495756,70897,8082738,5246010,1978839,950426,950426,950426,Crime,Drama,Pitipol Ybarra,Pitipol Ybarra,Pitipol Ybarra,Sheerly Avni,Fernanda Eguiarte,Jimena Gallardo,40,0.6,1.4,0.6,1.4,1.4,1.4,98.9,27,2,1.2,es,0,MX,MX,Tamara Mazarrasa, Eréndira Ibarra,13.9,3.1,24.7
tt5674718,tvSeries,Cable Girls,Cable Girls,2017,2020,50,7.5,15849,Netflix,18,5674718,71225,1202178,2610456,4152116,379872,2149627,1202806,Drama,Drama,Antonio Hernández,Carlos Sedes,Antonio Hernández,Ramón Campos,Gema R. Neira,María José Rustarazo,50,2.3,3.2,0.6,1.6,2.0,1.6,220.9,42,5,1.9,es,0,ES,ES,Blanca Suárez, Nadia de Santiago,15.6,15.4,15.8
tt7956274,tvSeries,Edha,Edha,2018,2018,40,4.9,687,Netflix,18,7956274,78087,122184,9685257,4117720,122184,2953954,122184,Drama,Mystery,Daniel Burman,Bruno Hernández,Daniel Burman,Daniel Burman,Virginia Martinez,Tomás Sala,39,2.0,0.6,0.6,2.0,0.6,2.0,22.7,10,1,1.3,es,0,AR,AR,Juana Viale, Andrés Velencoso,12.7,15.1,10.3
tt8498114,tvSeries,The Ballad of Hugo Sánchez,The Ballad of Hugo Sánchez,2018,2018,36,6.5,884,Netflix,18,8498114,80280,4204713,3862834,2953647,4204713,4071,4204713,Comedy,Drama,Mark Alazraki,Álvaro Curiel,Mark Alazraki,Mark Alazraki,L.E. Correia,Conor Galvin,30,0.6,0.6,0.6,0.6,0.6,0.6,27.4,6,1,0.6,es,0,MX,MX,Jesús Zavala, Mauro Mauad,1.9,3.3,0.6
tt8387348,tvSeries,The House of Flowers,The House of Flowers,2018,2020,60,7.6,8390,Netflix,18,8387348,80169,1919456,8082736,8402016,1919456,1990586,1761358,Comedy,Drama,Manolo Caro,Yibran Asuad,Manolo Caro,Manolo Caro,Mara Vargas Jackson,Dariela Pérez Hernández,30,4.1,0.6,0.6,4.1,2.0,4.1,121.7,33,3,2.6,es,0,MX,MX,Aislinn Derbez, Dario Yazbek Bernal,15.3,17.0,13.6
