,imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,imdb_rating,imdb_no_votes,Streamer,Age,imdb_id2,tmdb_id,creators,writer_1,writer_2,writer_3,director_1,director_2,director_3,genre_1,genre_2,director_1_name,director_2_name,director_3_name,writer_1_name,writer_2_name,writer_3_name
83,tt6877772,tvSeries,American Vandal,American Vandal,2017,2018,34,8.1,32633.0,Netflix,18,6877772,73126,"('Tony Yacenda', 'Dan Perrault')",4285995,2829241.0,2830283.0,2829241,2829241,2829241,Comedy,Crime,Tony Yacenda,Tony Yacenda,Tony Yacenda,Dan Perrault,Tony Yacenda,Kevin McManus
84,tt3713588,tvSeries,She's Gotta Have It,She's Gotta Have It,2017,2019,30,6.9,4963.0,Netflix,18,3713588,72633,Spike Lee,0000490,501490.0,497046.0,0000490,0000490,0000490,Comedy,Comedy,Spike Lee,Spike Lee,Spike Lee,Spike Lee,Lemon Andersen,Cinqué Lee
85,tt7078710,tvSeries,Everything Sucks!,Everything Sucks!,2018,2018,30,7.5,22704.0,Netflix,14,7078710,76438,"('Ben York Jones', 'Michael Mohan')",1726378,2278537.0,3489958.0,1735543,2278537.0,1735543,Comedy,Drama,Ry Russo-Young,Michael Mohan,Ry Russo-Young,Ben York Jones,Michael Mohan,Hayley Tyler
86,tt7879820,tvSeries,On My Block,On My Block,2018,2021,30,7.9,19049.0,Netflix,14,7879820,76747,"('Jeremy Haft', 'Eddie Gonzalez', 'Lauren Iungerich')",0327659,353183.0,411897.0,0411897,2551273.0,1451294.0,Comedy,Drama,Lauren Iungerich,Arlyn Richardson,Lauren Iungerich,Eddie Gonzalez,Jeremy Haft,Lauren Iungerich
87,tt6916746,tvSeries,Alexa & Katie,Alexa & Katie,2018,2020,25,7.5,6064.0,Netflix,7,6916746,76874,Heather Wordham,1507437,9386331.0,2279570.0,1241603,327591.0,3815120.0,Comedy,Drama,Trevor Kirschner,Victor Gonzalez,Trevor Kirschner,Heather Wordham,Pratibha Tiku Sharma,Todd Linden
88,tt7661368,tvSeries,All About the Washingtons,All About the Washingtons,2018,2018,25,4.8,771.0,Netflix,0,7661368,80309,Jeremy Bronson,3169287,7411856.0,716925.0,0769135,579318.0,5205.0,Comedy,Music,Don Scardino,Linda Mendoza,Don Scardino,Jeremy Bronson,Marlena Rodriguez,Andrew Reich
89,tt6487482,tvSeries,Insatiable,Insatiable,2018,2019,45,6.5,31906.0,Netflix,18,6487482,80743,Lauren Gussis,0348940,8090030.0,6494831.0,0281598,200380.0,2973.0,Comedy,Drama,Andrew Fleming,Brian Dannelly,Andrew Fleming,Lauren Gussis,Jenina Kibuka,Gil Hizon
90,tt7183074,tvSeries,The Good Cop,The Good Cop,2018,2018,60,7.0,6843.0,Netflix,7,7183074,80308,Andy Breckman,1440794,4964138.0,77062.0,0957198,393661.0,38893.0,Comedy,Crime,Randy Zisk,Kevin Hooks,Randy Zisk,Erez Aviram,Tomer Aviram,Jack Bernstein
91,tt7768010,tvMiniSeries,Best. Worst. Weekend. Ever.,Best. Worst. Weekend. Ever.,2018,2018,191,6.4,347.0,Netflix,7,7768010,82656,"('Jeremy Garelick', 'Robin J. Stein', 'Daniel Bryan Franklin')",1275670,1441389.0,825620.0,1275670,1275670,1275670,Comedy,Family,Jeremy Garelick,Jeremy Garelick,Jeremy Garelick,Jeremy Garelick,Daniel Bryan Franklin,Robin Stein
92,tt8001718,tvSeries,Prince of Peoria,Prince of Peoria,2018,2019,25,6.1,565.0,Netflix,7,8001718,84111,"('Devin Bunje', 'Nick Stanton')",1691845,2325798.0,4127963.0,1339949,546756.0,1451137.0,Comedy,Family,Eric Dean Seaton,Jody Margolin Hahn,Eric Dean Seaton,Devin Bunje,Nick Stanton,Marty Donovan
93,tt7255502,tvSeries,The Kominsky Method,The Kominsky Method,2018,2021,30,8.2,43263.0,Netflix,18,7255502,81290,Chuck Lorre,0521143,383322.0,419486.0,0677953,521143.0,565063.0,Comedy,Drama,Donald Petrie,Chuck Lorre,Donald Petrie,Chuck Lorre,Alan J. Higgins,David Javerbaum
94,tt8304498,tvSeries,Turn Up Charlie,Turn Up Charlie,2019,2019,30,7.1,8188.0,Netflix,18,8304498,85486,"('Idris Elba', 'Gary Reich')",0252961,716933.0,3315240.0,0513754,788426.0,0513754,Comedy,Music,Matt Lipsey,Tristram Shapeero,Matt Lipsey,Idris Elba,Gary Reich,Georgia Lester
95,tt8009602,tvSeries,Huge in France,Huge in France,2019,2019,30,6.8,3076.0,Netflix,18,8009602,87799,,2361949,666871.0,255362.0,2361949,666871.0,2361949,Comedy,Comedy,Andrew Mogel,Jarrad Paul,Andrew Mogel,Andrew Mogel,Jarrad Paul,Gad Elmaleh
96,tt9039142,tvSeries,No Good Nick,No Good Nick,2019,2019,30,6.1,3498.0,Netflix,7,9039142,82578,"('David H. Steinberg', 'Keetgi Kogan')",1097892,9060884.0,825738.0,0507629,183615.0,275698.0,Comedy,Drama,Phill Lewis,Robbie Countryman,Phill Lewis,Keetgi Kogan,Emily Schmidt,David H. Steinberg
97,tt8164794,tvMiniSeries,Lunatics,Lunatics,2019,2019,35,6.6,3561.0,Netflix,18,8164794,88366,Chris Lilley,1372823,,,1372823,1372823,1372823,Comedy,Comedy,Chris Lilley,Chris Lilley,Chris Lilley,Chris Lilley,,
98,tt7718088,tvSeries,Bonding,Bonding,2018,2021,17,7.1,17640.0,Netflix,18,7718088,88512,Rightor Doyle,2943328,3535066.0,9937382.0,2943328,2943328,2943328,Comedy,Drama,Rightor Doyle,Rightor Doyle,Rightor Doyle,Rightor Doyle,Nana Mensah,Olivia Troy
99,tt10186846,tvSeries,It's Bruno!,It's Bruno!,2019,2019,15,7.4,3218.0,Netflix,18,10186846,89490,Slick Naim,4918462,6027977.0,,4918462,4918462,4918462,Comedy,Short,Solvan Naim,Solvan Naim,Solvan Naim,Solvan Naim,David Ebert,
100,tt9098432,tvSeries,Malibu Rescue,Malibu Rescue,2019,2019,0,5.6,1158.0,Netflix,0,9098432,85958,"('Savage Steve Holland', 'Scott McAboy')",3548748,253624.0,4554395.0,0390822,563829.0,1659763.0,Action,Comedy,Savage Steve Holland,Scott McAboy,Savage Steve Holland,Danielle Calvert,Jed Elinoff,Molly Haldeman
101,tt8403536,tvSeries,Mr. Iglesias,Mr. Iglesias,2019,2020,30,7.1,7764.0,Netflix,14,8403536,88378,Kevin Hench,0376247,7295351.0,4068303.0,0546756,327591.0,507629.0,Comedy,Comedy,Jody Margolin Hahn,Victor Gonzalez,Jody Margolin Hahn,Kevin Hench,Chris Garcia,Julia Grob
102,tt9717424,tvSeries,Team Kaylie,Team Kaylie,2019,2020,0,4.7,414.0,Netflix,7,9717424,93960,Tracy Bitterolf,0485027,1978050.0,4110074.0,0463199,183615.0,1659763.0,Comedy,Comedy,Bob Koherr,Robbie Countryman,Bob Koherr,Pang-Ni Landrum,Aaron Vaccaro,Omar Ponce
103,tt7971476,tvSeries,The Politician,The Politician,2019,2020,42,7.5,24242.0,Netflix,14,7971476,83127,"('Ryan Murphy', 'Ian Brennan', 'Brad Falchuk')",0107302,1004299.0,614682.0,0394586,1004299.0,107302.0,Comedy,Drama,Gwyneth Horder-Payton,Brad Falchuk,Gwyneth Horder-Payton,Ian Brennan,Brad Falchuk,Ryan Murphy
104,tt8880894,tvSeries,Living with Yourself,Living with Yourself,2019,2019,26,7.2,34989.0,Netflix,18,8880894,81532,Timothy Greenberg,1308367,,,0206760,267512.0,0206760,Comedy,Drama,Jonathan Dayton,Valerie Faris,Jonathan Dayton,Timothy Greenberg,,
105,tt8755226,tvSeries,Daybreak,Daybreak,2019,2019,60,6.7,22805.0,Netflix,18,8755226,83478,"('Brad Peyton', 'Aron Eli Coleite')",1847815,6505248.0,679031.0,0417794,679031.0,2351144.0,Action,Adventure,Michael Patrick Jann,Brad Peyton,Michael Patrick Jann,Aron Eli Coleite,Ira Madison III,Brad Peyton
106,tt9770286,tvSeries,Merry Happy Whatever,Merry Happy Whatever,2019,2019,26,6.3,5387.0,Netflix,7,9770286,94587,,5969780,147228.0,3164677.0,0296945,507629.0,1260853.0,Comedy,Comedy,Pamela Fryman,Phill Lewis,Pamela Fryman,Talia Bernstein,Tucker Cawley,Gracie Glassmeyer
107,tt8404094,tvSeries,AJ and the Queen,AJ and the Queen,2020,2020,52,7.5,9111.0,Netflix,14,8404094,84896,"('Michael Patrick King', 'RuPaul')",0455078,750412.0,8641286.0,0455078,203215.0,281945.0,Adventure,Comedy,Michael Patrick King,Adam Davidson,Michael Patrick King,Michael Patrick King,RuPaul,Eric Reyes Loo
108,tt9850952,tvSeries,Medical Police,Medical Police,2020,2020,242,6.0,4655.0,Netflix,18,9850952,95670,"('David Wain', 'Rob Corddry', 'Jonathan Stern', 'Krister Johnson')",1117791,2543661.0,827746.0,3189181,906476.0,3189181,Comedy,Comedy,Bill Benz,David Wain,Bill Benz,Rob Corddry,Krister Johnson,Jonathan Stern
109,tt10540562,tvSeries,The Healing Powers of Dude,The Healing Powers of Dude,2020,2020,25,6.6,1093.0,Netflix,13,10540562,97441,"('Sam Littenberg-Weisberg', 'Erica Spates')",2604380,4530187.0,1820725.0,0007193,4772008.0,287198.0,Action,Adventure,Richie Keen,Yulin Kuang,Richie Keen,Sam Littenberg-Weisberg,Joy Regullano,Erica Spates
110,tt9446688,tvSeries,I Am Not Okay with This,I Am Not Okay with This,2020,2020,30,7.5,72735.0,Netflix,18,9446688,90260,"('Jonathan Entwistle', 'Christy Hall')",3536642,6981033.0,8631159.0,3536642,3536642,3536642,Comedy,Drama,Jonathan Entwistle,Jonathan Entwistle,Jonathan Entwistle,Jonathan Entwistle,Charles S. Forsman,Christy Hall
111,tt11092086,tvSeries,The Iliza Shlesinger Sketch Show,The Iliza Shlesinger Sketch Show,2020,2020,115,5.1,997.0,Netflix,18,11092086,101255,,2038367,,,1980395,11044867.0,1980395,Comedy,Comedy,Laura Murphy,Laura Murphy,Laura Murphy,Kim Gamble,,
112,tt10726356,tvSeries,The Big Show Show,The Big Show Show,2020,2020,27,6.3,2695.0,Netflix,7,10726356,100963,"('Josh Bycel', 'Jason Berger')",3117080,125725.0,4894564.0,0507629,463199.0,307680.0,Comedy,Family,Phill Lewis,Bob Koherr,Phill Lewis,Jason Berger,Josh Bycel,Rebecca Delgado Smith
113,tt10930958,tvSeries,Brews Brothers,Brews Brothers,2020,2020,0,5.1,2094.0,Netflix,18,10930958,101531,Greg Schaffer,0769831,423561.0,1428343.0,0769840,169712.0,2315446.0,Comedy,Drama,Jeff Schaffer,Robert Cohen,Jeff Schaffer,Greg Schaffer,Steve Joe,Hunter Covington
114,tt10311562,tvSeries,#BlackAF,#BlackAF,2020,2020,36,6.8,5258.0,Netflix,18,10311562,101200,Kenya Barris,1244069,1124443.0,1942893.0,1244069,477129.0,429069.0,Comedy,Comedy,Kenya Barris,Ken Kwapis,Kenya Barris,Kenya Barris,Esa Lewis,Malik S
115,tt12800428,tvSeries,Game On! A Comedy Crossover Event,Game On! A Comedy Crossover Event,2020,2020,30,5.5,271.0,Netflix,0,12800428,107304,,0217648,475799.0,3117080.0,0327591,4997.0,3815120.0,Comedy,Family,Victor Gonzalez,Melissa Joan Hart,Victor Gonzalez,Meg DeLoatch,Seth Kurland,Jason Berger
116,tt10584608,tvSeries,Teenage Bounty Hunters,Teenage Bounty Hunters,2020,2020,50,7.7,13939.0,Netflix,18,10584608,90766,Kathleen Jordan,2446029,6767020.0,10088362.0,0038893,55493.0,122140.0,Comedy,Crime,Rebecca Asher,Angela Barnes,Rebecca Asher,Alex Edelman,Kathleen Jordan,Aziza Barnes
117,tt10183988,tvSeries,Julie and the Phantoms,Julie and the Phantoms,2020,2020,0,8.4,11620.0,Netflix,0,10183988,106292,"('Dan Cross', 'David Hoge')",0189137,1992562.0,389668.0,0650905,1158282.0,1033939.0,Adventure,Comedy,Kenny Ortega,Kabir Akhtar,Kenny Ortega,Dan Cross,Fabio Danesi,David Hoge
118,tt9310390,tvSeries,The Duchess,The Duchess,2020,2020,30,6.7,5976.0,Netflix,18,9310390,107363,Katherine Ryan,1789329,,,0531954,0531954,0531954,Comedy,Drama,Toby MacDonald,Toby MacDonald,Toby MacDonald,Katherine Ryan,,
119,tt10151772,tvSeries,Sneakerheads,Sneakerheads,2020,2020,0,6.2,1588.0,Netflix,18,10151772,109616,Jay Longino,1062565,1108471.0,3904550.0,0583515,0583515,0583515,Comedy,Comedy,Dave Meyers,Dave Meyers,Dave Meyers,Jay Longino,Jason Belleville,Carl Tart
120,tt13316746,tvSeries,Aunty Donna's Big Ol' House of Fun,Aunty Donna's Big Ol' House of Fun,2020,2020,20,7.9,7083.0,Netflix,18,13316746,112164,"('Broden Kelly', 'Mark Bonanno', 'Zachary Ruane')",5492696,10184851.0,6072896.0,4266805,4266805,4266805,Comedy,Comedy,Max Miller,Max Miller,Max Miller,Mark Samual Bonanno,Aunty Donna,Broden Kelly
121,tt10971022,tvSeries,The Crew,The Crew,2021,2021,0,6.5,6273.0,Netflix,13,10971022,116736,Jeff Lowell,6083203,1188982.0,1631098.0,0275698,0275698,0275698,Comedy,Comedy,Andy Fickman,Andy Fickman,Andy Fickman,Chelsea Catalanotto,Pete Correale,Diana Gettinger
122,tt11717394,tvSeries,Country Comfort,Country Comfort,2021,2021,25,6.8,4066.0,Netflix,7,11717394,119180,Caryn Lucas,0288746,524095.0,414908.0,3815120,447583.0,1390182.0,Comedy,Drama,Kelly Park,David Kendall,Kelly Park,Julia Fowler,Caryn Lucas,Peter Marc Jacobson
123,tt13018090,tvSeries,Dad Stop Embarrassing Me!,Dad Stop Embarrassing Me!,2021,2021,25,4.3,2117.0,Netflix,14,13018090,119122,Bentley Kyle Evans,10124484,4937.0,2828930.0,0926526,262558.0,0926526,Comedy,Family,Ken Whittingham,Bentley Kyle Evans,Ken Whittingham,Camille Corbett,Jamie Foxx,Johnny Mack
124,tt5435008,tvMiniSeries,Gilmore Girls: A Year in the Life,Gilmore Girls: A Year in the Life,2016,2016,370,7.5,43717.0,Netflix,14,5435008,68799,Amy Sherman-Palladino,0792371,657763.0,,0657763,792371.0,0657763,Comedy,Drama,Daniel Palladino,Amy Sherman-Palladino,Daniel Palladino,Amy Sherman-Palladino,Daniel Palladino,
125,tt5669272,tvMiniSeries,Wet Hot American Summer: Ten Years Later,Wet Hot American Summer: Ten Years Later,2017,2017,216,6.9,9505.0,Netflix,18,5669272,73132,"('David Wain', 'Michael Showalter')",0795290,906476.0,2543661.0,0906476,0906476,0906476,Comedy,Comedy,David Wain,David Wain,David Wain,Michael Showalter,David Wain,Krister Johnson
126,tt4230076,tvMiniSeries,The Defenders,The Defenders,2017,2017,50,7.2,114654.0,Netflix,7,4230076,32736,"('Niels Mueller', 'Kevin Kennedy')",1144314,1152450.0,7584292.0,1237416,8971.0,1879225.0,Action,Adventure,S.J. Clarkson,Phil Abraham,S.J. Clarkson,Brian Michael Bendis,Bill Everett,Michael Gaydos
127,tt5516154,tvMiniSeries,Godless,Godless,2017,2017,452,8.2,76211.0,Netflix,18,5516154,73467,Scott Frank,0291082,,,0291082,0291082,0291082,Action,Drama,Scott Frank,Scott Frank,Scott Frank,Scott Frank,,
128,tt5580146,tvMiniSeries,Maniac,Maniac,2018,2018,386,7.7,84800.0,Netflix,18,5580146,73411,"('Cary Joji Fukunaga', 'Patrick Somerville')",1226821,1560977.0,3004035.0,1560977,1560977,1560977,Comedy,Drama,Cary Joji Fukunaga,Cary Joji Fukunaga,Cary Joji Fukunaga,Ole Marius Araldsen,Cary Joji Fukunaga,Danielle Henderson
129,tt6763664,tvMiniSeries,The Haunting of Hill House,The Haunting of Hill House,2018,2018,572,8.6,280588.0,Netflix,18,6763664,72844,Mike Flanagan,1093039,414047.0,2901688.0,1093039,1093039,1093039,Drama,Horror,Mike Flanagan,Mike Flanagan,Mike Flanagan,Mike Flanagan,Shirley Jackson,Meredith Averill
130,tt7137906,tvMiniSeries,When They See Us,When They See Us,2019,2019,296,8.9,134644.0,Netflix,18,7137906,81355,Ava DuVernay,1148550,3027922.0,842523.0,1148550,1148550,1148550,Biography,Crime,Ava DuVernay,Ava DuVernay,Ava DuVernay,Ava DuVernay,Julian Breece,Robin Swicord
131,tt7087260,tvSeries,Tales of the City,Tales of the City,2019,2019,60,7.4,8904.0,Netflix,18,7087260,18745,,10399659,560945.0,10399660.0,1036574,2978148.0,4945419.0,Drama,Drama,Silas Howard,Sydney Freeland,Silas Howard,Hansol Jung,Armistead Maupin,Thomas Page McBee
132,tt9067020,tvMiniSeries,The I-Land,The I-Land,2019,2019,281,4.7,18952.0,Netflix,18,9067020,90755,Anthony Salter,10982868,1438.0,2849518.0,0769157,552140.0,1438.0,Adventure,Drama,Jonathan Scarfe,Darnell Martin,Jonathan Scarfe,Anthony Salter,Neil LaBute,Lucy Teitler
133,tt7909970,tvMiniSeries,Unbelievable,Unbelievable,2019,2019,385,8.3,115994.0,Netflix,18,7909970,91275,Susannah Grant,9574633,335666.0,3407726.0,0158966,227781.0,335666.0,Crime,Drama,Lisa Cholodenko,Michael Dinner,Lisa Cholodenko,Ken Armstrong,Susannah Grant,T. Christian Miller
134,tt8771910,tvMiniSeries,Self Made: Inspired by the Life of Madam C.J. Walker,Self Made: Inspired by the Life of Madam C.J. Walker,2020,2020,191,7.3,13328.0,Netflix,18,8771910,97539,,1777773,2824080.0,960450.0,0204466,501435.0,0204466,Biography,Drama,DeMane Davis,Kasi Lemmons,DeMane Davis,Nicole Jefferson Asher,A'Lelia Bundles,Elle Johnson
135,tt9815454,tvMiniSeries,Unorthodox,Unorthodox,2020,2020,53,8.0,90778.0,Netflix,18,9815454,99581,"('Alexa Karolinski', 'Anna Winger')",10142147,3214314.0,3957282.0,0775056,0775056,0775056,Drama,Drama,Maria Schrader,Maria Schrader,Maria Schrader,Deborah Feldman,Daniel Hendler,Alexa Karolinski
136,tt7322210,tvMiniSeries,The Eddy,The Eddy,2020,2020,0,7.2,3213.0,Netflix,18,7322210,86784,Jack Thorne,2113666,501947.0,6800669.0,3997700,3227090.0,550071.0,Drama,Music,Houda Benyamina,Damien Chazelle,Houda Benyamina,Jack Thorne,Rebecca Lenkiewicz,Rachel De-Lahay
137,tt10970552,tvMiniSeries,The Haunting of Bly Manor,The Haunting of Bly Manor,2020,2020,494,7.4,124458.0,Netflix,18,10970552,109958,Mike Flanagan,1530627,1093039.0,416556.0,1164602,2201016.0,3262170.0,Drama,Horror,Ciarán Foy,Liam Gavin,Ciarán Foy,Jamie Flanagan,Mike Flanagan,Henry James
138,tt10048342,tvMiniSeries,The Queen's Gambit,The Queen's Gambit,2020,2020,397,8.5,528138.0,Netflix,18,10048342,87739,"('Scott Frank', 'Allan Scott')",0291082,778819.0,856677.0,0291082,0291082,0291082,Drama,Drama,Scott Frank,Scott Frank,Scott Frank,Scott Frank,Allan Scott,Walter Tevis
139,tt9698442,tvMiniSeries,Behind Her Eyes,Behind Her Eyes,2021,2021,298,7.2,72459.0,Netflix,18,9698442,97173,Steve Lightfoot,1208415,4476490.0,4567237.0,1360920,1360920,1360920,Drama,Mystery,Erik Richter Strand,Erik Richter Strand,Erik Richter Strand,Steve Lightfoot,Sarah Pinborough,Angela LaManna
140,tt9569546,tvMiniSeries,Halston,Halston,2021,2021,240,7.5,16653.0,Netflix,18,9569546,99617,Sharr White,0107302,301359.0,6611735.0,0590889,0590889,0590889,Biography,Drama,Daniel Minahan,Daniel Minahan,Daniel Minahan,Ian Brennan,Steven Gaines,Ted Malawer
141,tt11343600,tvMiniSeries,Brand New Cherry Flavor,Brand New Cherry Flavor,2021,2021,342,7.1,18456.0,Netflix,18,11343600,129418,"('Nick Antosca', 'Lenore Zion')",4528537,5988943.0,3643930.0,1499979,1500577.0,3241497.0,Drama,Horror,Gandja Monteiro,Jake Schreier,Gandja Monteiro,Nick Antosca,Haley Z. Boston,Matthew Ross Fennell
142,tt10888878,tvMiniSeries,Clickbait,Clickbait,2021,2021,368,7.2,58889.0,Netflix,18,10888878,129495,"('Tony Ayres', 'Christian White')",0044016,2021376.0,2613566.0,0026442,1175458.0,637458.0,Crime,Drama,Brad Anderson,Emma Freeman,Brad Anderson,Tony Ayres,Christian White,Melissa Scrivner-Love
143,tt10574558,tvMiniSeries,Midnight Mass,Midnight Mass,2021,2021,450,7.7,139502.0,Netflix,18,10574558,97400,Mike Flanagan,1530627,1093039.0,4180978.0,1093039,1093039,1093039,Drama,Fantasy,Mike Flanagan,Mike Flanagan,Mike Flanagan,Jamie Flanagan,Mike Flanagan,Dani Parker
144,tt11337908,tvMiniSeries,Maid,Maid,2021,2021,545,8.3,96472.0,Netflix,18,11337908,111141,Molly Smith Metzler,8556627,10419359.0,4030641.0,1765623,1726.0,10244091.0,Drama,Drama,Quyen Tran,Helen Shaver,Quyen Tran,Michelle Denise Jackson,Stephanie Land,Molly Smith Metzler
145,tt12624928,tvMiniSeries,Colin in Black & White,Colin in Black & White,2021,2021,30,6.2,8183.0,Netflix,14,12624928,118169,"('Ava DuVernay', 'Michael Starrbury')",3214348,1148550.0,4212829.0,0870186,2029443.0,1148550.0,Biography,Drama,Robert Townsend,Angel Kristi Williams,Robert Townsend,Evan Ball,Ava DuVernay,Colin Kaepernick
146,tt13655456,tvMiniSeries,True Story,True Story,2021,2021,260,7.4,20183.0,Netflix,16,13655456,104399,,4002545,628080.0,2105582.0,0191697,931724.0,0191697,Crime,Drama,Hanelle M. Culpepper,Stephen Williams,Hanelle M. Culpepper,Matthew Kellard,Eric Newman,Glenda L. Richardson
147,tt3398228,tvSeries,BoJack Horseman,BoJack Horseman,2014,2020,1982,8.8,182066.0,Netflix,18,3398228,61222,Raphael Bob-Waksberg,4369688,3251230.0,1665958.0,2441608,3690941.0,5571371.0,Animation,Comedy,Amy Winfrey,JC Gonzalez,Amy Winfrey,Raphael Bob-Waksberg,Alison Tafel,Elijah Aron
148,tt4326894,tvSeries,F Is for Family,F Is for Family,2015,2021,30,8.0,40650.0,Netflix,18,4326894,63522,"('Bill Burr', 'Michael Price')",0122987,697052.0,5671946.0,0838556,1040630.0,1916046.0,Animation,Comedy,Dan Sumich,Sylvain Lavoie,Dan Sumich,Bill Burr,Michael Price,Henry Gammill
149,tt7343832,tvSeries,Neo Yokio,Neo Yokio,2017,2018,23,5.9,3563.0,Netflix,18,7343832,74044,Ezra Koenig,3587864,2105137.0,9316543.0,0161125,299173.0,1048554.0,Action,Adventure,Anthony Chun,Kazuhiro Furuhashi,Anthony Chun,Ezra Koenig,Nick Weidenfeld,Alexander Benaim
150,tt8912244,tvSeries,Super Drags,Super Drags,2018,2018,24,5.5,1903.0,Netflix,14,8912244,80020,,10271145,12979254.0,12432632.0,6298664,6298664,6298664,Animation,Comedy,Fernando Mendonça,Fernando Mendonça,Fernando Mendonça,Chico Amorim,César Barbosa,Fernanda Brandalise
151,tt9814900,tvSeries,Trailer Park Boys: The Animated Series,Trailer Park Boys: The Animated Series,2019,2020,25,7.5,3443.0,Netflix,18,9814900,88071,"('Robb Wells', 'John Paul Tremblay', 'Mike Smith')",0386780,746573.0,1034266.0,0386780,398258.0,1034266.0,Animation,Comedy,Norm Hiscock,Gary Howsam,Norm Hiscock,Norm Hiscock,Michael Rowe,Mike Smith
152,tt8036272,tvSeries,Tuca & Bertie,Tuca & Bertie,2019,2022,26,7.4,8228.0,Netflix,14,8036272,79356,Lisa Hanawalt,3301854,3211813.0,10580111.0,5571371,5804517.0,2288960.0,Animation,Comedy,Aaron Long,Mollie Helms,Aaron Long,Lisa Hanawalt,Gonzalo Cordova,Samantha Irby
153,tt11639414,tvSeries,The Midnight Gospel,The Midnight Gospel,2020,2020,23,8.2,24226.0,Netflix,18,11639414,96713,"('Pendleton Ward', 'Duncan Trussell')",1664562,1976002.0,2216378.0,1664562,2216378.0,1664562,Adventure,Animation,Mike L. Mayfield,Pendleton Ward,Mike L. Mayfield,Mike L. Mayfield,Duncan Trussell,Pendleton Ward
154,tt9077562,tvSeries,Hoops,Hoops,2020,2020,25,6.0,7090.0,Netflix,18,9077562,106238,Ben Hoffman,5964538,1895377.0,11836303.0,2796356,813109.0,5804517.0,Animation,Comedy,Ronald Rubio,Pablo Solis,Ronald Rubio,Ariana Berkowitz,Ben Hoffman,Steven J. Murphy
155,tt9308682,tvMiniSeries,The Liberator,The Liberator,2020,2020,0,7.6,6938.0,Netflix,18,9308682,111462,Jeb Stuart,0449948,835732.0,,1820197,1820197,1820197,Action,Animation,Grzegorz Jonkajtys,Grzegorz Jonkajtys,Grzegorz Jonkajtys,Alex Kershaw,Jeb Stuart,
156,tt6517102,tvSeries,Castlevania,Castlevania,2017,2021,23,8.3,77821.0,Netflix,18,6517102,71024,Warren Ellis,1979137,,,4702485,4335769.0,6880194.0,Action,Adventure,Sam Deats,Adam Deats,Sam Deats,Warren Ellis,,
157,tt6660498,tvMiniSeries,Devilman: Crybaby,Devilman: Crybaby,2018,2018,25,7.6,26915.0,Netflix,18,6660498,75208,Go Nagai,0118176,619076.0,1287521.0,1482702,3559633.0,5193923.0,Action,Animation,Masaaki Yuasa,Katsunori Shibata,Masaaki Yuasa,Bob Buchholz,Gô Nagai,Ichirô Ôkouchi
158,tt8116380,tvSeries,A.I.C.O. Incarnation,A.I.C.O. Incarnation,2018,2018,25,6.3,1375.0,Netflix,14,8116380,77778,,10174705,1020249.0,1986735.0,1020249,4823380.0,10256209.0,Action,Animation,Kazuya Murata,Geisei Morita,Kazuya Murata,Brian Athey,Kazuya Murata,Yuuichi Nomura
159,tt7415066,tvSeries,Sword Gai: The Animation,Sword Gai: The Animation,2018,2018,22,5.8,1064.0,Netflix,18,7415066,78239,,5307340,1271019.0,409323.0,4584155,4584155,4584155,Action,Animation,Kazuo Nogami,Kazuo Nogami,Kazuo Nogami,Jalen K. Cassell,Rachel Robinson,Toshiki Inoue
